Date,Open,High,Low,Close,Volume
2023-11-12,449.95,462.25,448.50,457.90,20802
2023-11-13,456.15,458.65,442.05,445.45,20676
2023-11-15,445.45,459.25,444.00,452.25,36476
2023-11-16,453.65,455.40,440.10,443.60,24394
2023-11-17,444.40,465.00,442.30,459.50,48620
2023-11-20,459.00,459.00,445.55,447.60,29331
2023-11-21,454.25,484.00,448.05,477.80,97691
2023-11-22,484.95,499.50,470.05,473.60,83972
2023-11-23,475.90,488.40,467.00,472.65,35914
2023-11-24,473.90,492.20,468.55,482.45,57899
2023-11-28,480.00,482.50,469.15,478.35,26214
2023-11-29,477.80,497.00,452.40,463.55,69562
2023-11-30,465.00,481.00,461.35,471.35,37208
2023-12-01,475.75,477.50,461.00,463.55,22240
2023-12-04,470.45,473.20,454.95,459.10,27151
2023-12-05,461.00,466.50,453.00,458.90,14498
2023-12-06,463.50,463.50,444.60,448.90,27143
2023-12-07,448.90,461.95,447.30,455.95,30689
2023-12-08,458.25,460.40,446.00,451.65,17603
2023-12-11,458.00,460.00,448.15,456.30,17747
2023-12-12,458.70,463.05,444.00,446.85,19357
2023-12-13,446.80,448.35,440.00,443.20,23045
2023-12-14,445.50,452.05,432.45,438.85,24263
2023-12-15,441.00,446.45,433.40,437.95,19913
2023-12-18,440.00,454.80,437.10,448.50,34535
2023-12-19,449.00,458.00,449.00,451.25,32575
2023-12-20,453.50,457.45,431.85,437.05,41049
2023-12-21,435.00,443.45,425.00,440.65,20406
2023-12-22,447.25,447.25,436.00,440.20,16280
2023-12-26,442.70,447.45,439.10,440.75,15969
2023-12-27,443.00,445.55,436.55,439.00,18081
2023-12-28,441.15,448.45,436.25,444.55,16019
2023-12-29,444.70,449.00,440.00,445.25,10418
2024-01-01,445.80,458.45,443.55,454.05,28309
2024-01-02,450.55,466.00,363.25,456.30,90717
2024-01-03,455.00,462.80,446.00,451.10,14411
2024-01-04,447.00,455.40,445.15,449.35,11288
2024-01-05,451.60,453.05,445.00,446.05,10248
2024-01-08,454.80,454.80,442.75,443.35,9934
2024-01-09,440.55,448.70,439.75,441.70,16436
2024-01-10,442.05,447.70,433.35,437.60,14479
2024-01-11,438.95,457.95,437.20,449.70,31356
2024-01-12,451.90,451.90,442.05,444.45,10257
2024-01-15,444.45,456.00,439.05,445.80,21499
2024-01-16,439.05,447.90,434.65,436.20,20634
2024-01-17,434.70,443.80,430.00,432.80,11253
2024-01-18,430.00,439.30,419.60,428.60,32427
2024-01-19,430.55,440.95,429.35,439.45,18664
2024-01-20,441.60,442.45,412.00,420.75,32714
2024-01-23,427.05,439.00,412.10,418.00,20572
2024-01-24,418.25,424.60,400.25,406.65,42218
2024-01-25,408.70,419.40,408.05,412.95,13634
2024-01-29,410.05,414.95,396.35,403.40,34137
2024-01-30,405.40,419.70,401.30,415.30,21762
2024-01-31,425.95,477.05,415.40,459.55,117775
2024-02-01,461.95,462.00,441.00,443.25,24360
2024-02-02,445.50,477.95,418.75,451.85,121050
2024-02-05,435.00,439.30,416.80,423.35,110071
2024-02-06,424.05,430.75,412.00,417.15,35256
2024-02-07,422.95,430.00,417.15,422.40,21841
2024-02-08,422.50,423.75,415.00,417.15,12934
2024-02-09,413.00,417.90,405.70,415.15,21016
2024-02-12,417.20,421.00,401.00,403.15,34109
2024-02-13,403.15,417.00,396.35,404.25,26843
2024-02-14,403.85,414.80,395.15,405.90,29397
2024-02-15,412.90,420.00,406.10,409.50,17691
2024-02-16,411.05,418.50,403.35,416.90,31001
2024-02-19,416.90,424.10,402.20,408.55,22228
2024-02-20,405.05,438.95,405.05,426.40,70834
2024-02-21,439.70,462.00,425.80,438.95,209218
2024-02-22,432.35,438.00,425.50,431.10,82491
2024-02-23,453.60,461.60,432.30,447.45,90785
2024-02-26,448.00,450.00,440.35,443.25,19108
2024-02-27,445.00,448.00,416.40,433.30,37538
2024-02-28,431.05,439.85,425.15,428.90,23534
2024-02-29,428.90,445.85,414.45,437.95,67613
2024-03-01,440.00,443.45,424.05,427.85,31574
2024-03-02,428.15,433.90,419.50,422.00,6989
2024-03-04,427.90,429.90,416.10,423.30,16104
2024-03-05,422.00,423.95,417.10,420.45,12034
2024-03-06,420.75,420.75,405.00,408.20,24483
2024-03-07,410.00,417.90,407.05,410.25,12919
2024-03-11,415.00,415.20,396.05,399.95,31741
2024-03-12,412.50,412.50,372.65,380.00,48138
2024-03-13,377.90,390.00,351.00,356.30,35545
2024-03-14,350.00,379.15,350.00,374.50,20932
2024-03-15,376.40,387.80,366.40,379.45,24082
2024-03-18,391.90,391.90,369.40,375.45,19961
2024-03-19,377.30,422.00,370.75,395.90,79558
2024-03-20,393.20,409.25,388.75,396.10,14351
2024-03-21,402.05,404.50,386.35,390.95,8763
2024-03-22,392.00,393.95,383.00,384.40,16095
2024-03-26,380.00,383.55,369.05,370.40,28155
2024-03-27,371.70,375.70,365.15,368.30,38709
2024-03-28,372.95,374.35,344.50,359.15,76378
2024-04-01,360.90,393.10,360.85,390.80,28260
2024-04-02,392.00,400.00,389.55,397.65,25248
2024-04-03,397.45,411.90,392.30,395.20,20864
2024-04-04,397.25,412.50,395.80,403.55,31404
2024-04-05,405.60,408.70,395.55,397.55,31043
2024-04-08,400.00,405.00,391.25,392.60,12921
2024-04-09,394.70,402.90,390.10,394.80,16213
2024-04-10,394.00,395.45,390.00,390.80,11969
2024-04-12,387.00,397.90,387.00,389.00,11433
2024-04-15,385.00,389.65,375.00,378.10,15870
2024-04-16,374.70,385.40,374.00,376.50,7926
2024-04-18,371.25,389.20,371.25,379.00,9661
2024-04-19,379.55,395.20,372.15,384.40,20955
2024-04-22,386.40,394.10,375.55,379.65,20270
2024-04-23,381.60,395.00,381.60,390.70,21934
2024-04-24,396.50,396.60,385.00,386.95,13644
2024-04-25,385.45,444.80,385.20,429.80,231457
2024-04-26,438.45,451.30,413.65,422.30,155586
2024-04-29,422.30,434.95,417.10,423.65,55342
2024-04-30,420.15,433.00,420.15,426.15,21394
2024-05-02,421.10,430.70,421.10,427.00,17114
2024-05-03,425.05,429.15,423.05,424.80,13458
2024-05-06,423.55,432.75,423.55,428.25,27060
2024-05-07,429.50,434.10,415.55,419.15,20784
2024-05-08,421.15,430.00,410.35,422.00,22606
2024-05-09,420.20,431.70,419.50,427.60,22955
2024-05-10,427.50,444.00,423.65,441.15,54206
2024-05-13,441.15,441.15,423.05,433.95,18626
2024-05-14,433.95,445.00,430.70,436.75,16844
2024-05-15,434.60,453.65,434.60,446.90,62960
2024-05-16,449.10,458.00,437.55,444.75,35449
2024-05-17,457.95,457.95,427.10,430.10,30148
2024-05-18,429.00,434.70,413.95,416.20,18474
2024-05-21,418.30,439.70,416.20,432.30,26010
2024-05-22,433.65,440.35,430.00,433.15,22592
2024-05-23,433.00,439.00,427.00,435.10,12891
2024-05-24,417.00,417.25,383.55,404.45,219552
2024-05-27,405.00,413.40,396.65,400.40,26735
2024-05-28,400.00,402.45,395.25,398.60,10197
2024-05-29,394.60,403.70,393.35,395.65,10898
2024-05-30,396.00,398.70,386.50,392.35,12110
2024-05-31,395.10,404.00,385.25,398.80,9637
2024-06-03,404.00,409.80,398.55,406.40,14579
2024-06-04,412.00,412.00,348.85,374.30,34597
2024-06-05,375.00,395.00,373.55,385.95,11768
2024-06-06,382.60,400.00,382.60,393.55,8276
2024-06-07,395.60,409.90,390.35,397.45,20534
2024-06-10,397.00,422.80,395.55,410.35,34064
2024-06-11,410.05,430.00,407.35,424.65,34541
2024-06-12,423.50,432.00,419.15,422.70,16362
2024-06-13,420.25,448.00,420.25,441.95,83809
2024-06-14,444.30,454.50,435.10,438.60,73575
2024-06-18,435.00,452.00,430.85,445.15,47004
2024-06-19,447.50,447.50,429.55,437.00,66813
2024-06-20,435.05,438.95,418.05,419.50,48228
2024-06-21,423.00,425.10,412.55,415.10,13286
2024-06-24,413.00,452.70,411.65,431.35,41484
2024-06-25,432.15,440.00,429.90,431.20,20808
2024-06-26,428.00,443.55,428.00,433.50,47196
2024-06-27,433.00,439.60,421.30,424.55,18449
2024-06-28,426.80,431.40,419.15,422.00,19803
2024-07-01,423.80,464.45,420.05,449.80,122098
2024-07-02,454.00,457.45,439.60,446.00,30230
2024-07-03,448.00,468.95,439.45,456.30,77663
2024-07-04,460.85,465.00,447.70,453.50,50291
2024-07-05,453.50,461.85,446.60,452.20,21670
2024-07-08,453.00,474.70,452.05,462.05,67342
2024-07-09,465.25,467.95,450.35,454.25,17360
2024-07-10,456.55,488.70,429.15,481.05,106026
2024-07-11,512.00,545.00,503.55,517.80,785545
2024-07-12,517.80,544.80,500.10,528.95,193171
2024-07-15,528.95,529.00,510.00,514.00,46644
2024-07-16,514.00,520.00,501.00,505.35,47032
2024-07-18,505.35,524.00,491.75,510.05,66832
2024-07-19,505.50,512.30,484.95,490.05,33904
